# CheminTotalEnMicrons	Intensite
-1.267700000000000045e+03	1.085306084879864486e+01
-1.267500000000000000e+03	9.570743437572907908e+00
-1.267299999999999955e+03	1.092123084679018064e+01
-1.267099999999999909e+03	8.313156213197917310e+00
-1.266900000000000091e+03	1.153448379479949359e+01
-1.266700000000000045e+03	1.026956343183982945e+01
-1.266500000000000000e+03	8.300651755365738182e+00
-1.266299999999999955e+03	1.307168800012943777e+01
-1.266099999999999909e+03	7.579277647410960661e+00
-1.265900000000000091e+03	9.661743923883744145e+00
-1.265700000000000045e+03	9.239323229318069153e+00
-1.265500000000000000e+03	1.051251002768287002e+01
-1.265299999999999955e+03	9.344031410622367417e+00
-1.265099999999999909e+03	1.101654944122679147e+01
-1.264900000000000091e+03	9.051758174013640357e+00
-1.264700000000000045e+03	1.179668303101979632e+01
-1.264500000000000000e+03	1.078294785297196867e+01
-1.264299999999999955e+03	9.329375773455092613e+00
-1.264099999999999909e+03	1.053828663315047720e+01
-1.263900000000000091e+03	9.782363846225274884e+00
-1.263700000000000045e+03	1.044109669259682605e+01
-1.263500000000000000e+03	1.031318941424916069e+01
-1.263299999999999955e+03	1.083669798023340292e+01
-1.263099999999999909e+03	9.581879926895206623e+00
-1.262900000000000091e+03	1.238499660649137546e+01
-1.262700000000000045e+03	8.999249438110973998e+00
-1.262500000000000000e+03	1.091529415665068292e+01
-1.262299999999999955e+03	9.337608064791208307e+00
-1.262099999999999909e+03	8.723035938288507651e+00
-1.261900000000000091e+03	1.028872686070954501e+01
-1.261700000000000045e+03	9.910063046413903010e+00
-1.261500000000000000e+03	9.326580290088600123e+00
-1.261299999999999955e+03	9.744556599447689038e+00
-1.261099999999999909e+03	1.144620259441799526e+01
-1.260900000000000091e+03	8.123877511729377332e+00
-1.260700000000000045e+03	1.225307660770044471e+01
-1.260500000000000000e+03	8.585137826584338328e+00
-1.260299999999999955e+03	1.142156523893859799e+01
-1.260099999999999909e+03	9.349779063180742256e+00
-1.259900000000000091e+03	9.602460909881848750e+00
-1.259700000000000045e+03	1.061619089281835038e+01
-1.259500000000000000e+03	8.642295532587832341e+00
-1.259299999999999955e+03	1.033809572244518726e+01
-1.259099999999999909e+03	9.502366045163382680e+00
-1.258900000000000091e+03	1.124388301020227310e+01
-1.258700000000000045e+03	1.054609189761348453e+01
-1.258500000000000000e+03	1.035535245935212423e+01
-1.258299999999999955e+03	9.351197652394107607e+00
-1.258099999999999909e+03	1.224871578825428209e+01
-1.257900000000000091e+03	8.055867100731068930e+00
-1.257700000000000045e+03	1.094578910216851853e+01
-1.257500000000000000e+03	1.019314330951374359e+01
-1.257299999999999955e+03	9.484669148395054705e+00
-1.257099999999999909e+03	1.139743730682056189e+01
-1.256900000000000091e+03	9.420797242843459429e+00
-1.256700000000000045e+03	8.906989258193259928e+00
-1.256500000000000000e+03	9.223469966984499280e+00
-1.256299999999999955e+03	1.050052801243948508e+01
-1.256099999999999909e+03	7.488566371390792398e+00
-1.255900000000000091e+03	1.220090123311501173e+01
-1.255700000000000045e+03	7.683044414284056600e+00
-1.255500000000000000e+03	1.013207590308512884e+01
-1.255299999999999955e+03	9.906424906265337782e+00
-1.255099999999999909e+03	9.700423137808570573e+00
-1.254900000000000091e+03	1.042120003961754549e+01
-1.254700000000000045e+03	1.095561907856423467e+01
-1.254500000000000000e+03	8.624054601838155421e+00
-1.254299999999999955e+03	1.021445831800549442e+01
-1.254099999999999909e+03	1.167727130208274566e+01
-1.253900000000000091e+03	8.221114780349836337e+00
-1.253700000000000045e+03	1.183485854585212138e+01
-1.253500000000000000e+03	9.402200576878964711e+00
-1.253299999999999955e+03	1.013533888061435917e+01
-1.253099999999999909e+03	9.909288194375909242e+00
-1.252900000000000091e+03	9.822879102775438298e+00
-1.252700000000000045e+03	9.164250600589737061e+00
-1.252500000000000000e+03	1.007964953888886050e+01
-1.252299999999999955e+03	9.451933746545103432e+00
-1.252099999999999909e+03	9.064472002180107069e+00
-1.251900000000000091e+03	9.827267104417765964e+00
-1.251700000000000045e+03	9.445125032063062420e+00
-1.251500000000000000e+03	1.160276110318606335e+01
-1.251299999999999955e+03	8.289762542956680136e+00
-1.251099999999999909e+03	1.165061714841040263e+01
-1.250900000000000091e+03	8.847744529985229534e+00
-1.250700000000000045e+03	9.453173937896353962e+00
-1.250500000000000000e+03	8.892309122982769765e+00
-1.250299999999999955e+03	9.177003034720776498e+00
