# CheminTotalEnMicrons	Intensite
-6.549364613880742425e+00	9.688586985933625328e+00
-6.510263929618767875e+00	9.960622063746328081e+00
-6.471163245356793325e+00	1.018408338672257329e+01
-6.432062561094818776e+00	1.033358705514449305e+01
-6.392961876832844226e+00	1.032593234991947817e+01
-6.353861192570869676e+00	1.053035100574675909e+01
-6.314760508308895126e+00	1.049047353552838224e+01
-6.275659824046920576e+00	1.042236012894538355e+01
-6.236559139784946026e+00	1.032510634953449724e+01
-6.197458455522971477e+00	1.008554863803998103e+01
-6.158357771260996927e+00	9.962953546025710594e+00
-6.119257086999022377e+00	9.668849408608194196e+00
-6.080156402737047827e+00	9.583161494720954465e+00
-6.041055718475073277e+00	9.488721417760777044e+00
-6.001955034213098727e+00	9.591821872446443464e+00
-5.962854349951124178e+00	9.545775449027425807e+00
-5.923753665689149628e+00	9.724604889721849332e+00
-5.884652981427175078e+00	9.841854742390177435e+00
-5.845552297165200528e+00	1.009590923028998510e+01
-5.806451612903225978e+00	1.031891727796005398e+01
-5.767350928641251429e+00	1.045876041236212295e+01
-5.728250244379276879e+00	1.040424035493303734e+01
-5.689149560117302329e+00	1.044163355312123009e+01
-5.650048875855327779e+00	1.045266864111712657e+01
-5.610948191593353229e+00	1.036818895594668888e+01
-5.571847507331378679e+00	1.012896518933598067e+01
-5.532746823069404130e+00	1.006318802374296872e+01
-5.493646138807429580e+00	9.772506623009935112e+00
-5.454545454545455030e+00	9.638228757360757015e+00
-5.415444770283480480e+00	9.434000707421356324e+00
-5.376344086021505930e+00	9.418886663158776429e+00
-5.337243401759531380e+00	9.594404540330405240e+00
-5.298142717497556831e+00	9.730710384944069702e+00
-5.259042033235582281e+00	9.858199298944922973e+00
-5.219941348973607731e+00	9.916986605831189294e+00
-5.180840664711633181e+00	1.015118591337583354e+01
-5.141739980449658631e+00	1.042343777030241903e+01
-5.102639296187684081e+00	1.050247939314153633e+01
-5.063538611925709532e+00	1.047696713482020314e+01
-5.024437927663734982e+00	1.048714455732470618e+01
-4.985337243401758656e+00	1.036950233835098167e+01
-4.946236559139784106e+00	1.019135350104606985e+01
-4.907135874877809556e+00	9.903213795607154424e+00
-4.868035190615835006e+00	9.809241917700333602e+00
-4.828934506353860456e+00	9.724948747723502152e+00
-4.789833822091885907e+00	9.615533206722430393e+00
-4.750733137829911357e+00	9.558569089971134858e+00
-4.711632453567936807e+00	9.522717120786778011e+00
